Scaling parameters by 0.62 to account for a batch size of 5.
Per-GPU batch size is less than the recommended limit for batch norm. Disabling batch norm.
loading annotations into memory...
Done (t=10.04s)
creating index...
index created!
loading annotations into memory...
Done (t=1.21s)
creating index...
index created!
Resuming training, loading weights/yolact_im700_54_800000.pth...
Ignoring "Error(s) in loading state_dict for Yolact:
	size mismatch for prediction_layers.0.conf_layer.weight: copying a param with shape torch.Size([243, 256, 3, 3]) from checkpoint, the shape in current model is torch.Size([6, 256, 3, 3]).
	size mismatch for prediction_layers.0.conf_layer.bias: copying a param with shape torch.Size([243]) from checkpoint, the shape in current model is torch.Size([6]).
	size mismatch for semantic_seg_conv.weight: copying a param with shape torch.Size([80, 256, 1, 1]) from checkpoint, the shape in current model is torch.Size([1, 256, 1, 1]).
	size mismatch for semantic_seg_conv.bias: copying a param with shape torch.Size([80]) from checkpoint, the shape in current model is torch.Size([1])."
Begin training!

[  2]    8760 || B: 0.438 | C: 0.686 | M: 0.241 | S: 0.014 | T: 1.380 || ETA: 5 days, 0:22:16 || timer: 0.303
[  2]    8770 || B: 0.417 | C: 0.679 | M: 0.245 | S: 0.014 | T: 1.354 || ETA: 5 days, 0:22:15 || timer: 0.303
[  2]    8780 || B: 0.418 | C: 0.681 | M: 0.240 | S: 0.014 | T: 1.353 || ETA: 5 days, 0:22:30 || timer: 0.309
[  2]    8790 || B: 0.393 | C: 0.618 | M: 0.240 | S: 0.014 | T: 1.266 || ETA: 5 days, 0:22:40 || timer: 0.308
[  2]    8800 || B: 0.377 | C: 0.630 | M: 0.255 | S: 0.014 | T: 1.276 || ETA: 5 days, 0:22:35 || timer: 0.303
[  2]    8810 || B: 0.374 | C: 0.637 | M: 0.254 | S: 0.015 | T: 1.281 || ETA: 5 days, 0:22:31 || timer: 0.304
[  2]    8820 || B: 0.380 | C: 0.620 | M: 0.253 | S: 0.015 | T: 1.268 || ETA: 5 days, 0:22:32 || timer: 0.309
[  2]    8830 || B: 0.411 | C: 0.665 | M: 0.259 | S: 0.015 | T: 1.349 || ETA: 5 days, 0:22:30 || timer: 0.303
[  2]    8840 || B: 0.413 | C: 0.682 | M: 0.260 | S: 0.015 | T: 1.371 || ETA: 5 days, 0:22:12 || timer: 0.304
[  2]    8850 || B: 0.418 | C: 0.697 | M: 0.255 | S: 0.015 | T: 1.385 || ETA: 5 days, 0:21:41 || timer: 0.304
[  2]    8860 || B: 0.433 | C: 0.727 | M: 0.255 | S: 0.014 | T: 1.430 || ETA: 5 days, 0:21:23 || timer: 0.306
[  2]    8870 || B: 0.442 | C: 0.729 | M: 0.262 | S: 0.014 | T: 1.446 || ETA: 5 days, 0:21:20 || timer: 0.309
[  2]    8880 || B: 0.451 | C: 0.734 | M: 0.263 | S: 0.016 | T: 1.463 || ETA: 5 days, 0:21:48 || timer: 0.303
[  2]    8890 || B: 0.457 | C: 0.731 | M: 0.264 | S: 0.016 | T: 1.467 || ETA: 5 days, 0:21:26 || timer: 0.305
[  2]    8900 || B: 0.455 | C: 0.698 | M: 0.265 | S: 0.016 | T: 1.434 || ETA: 5 days, 0:21:13 || timer: 0.306
[  2]    8910 || B: 0.466 | C: 0.727 | M: 0.274 | S: 0.015 | T: 1.482 || ETA: 5 days, 0:21:13 || timer: 0.305
[  2]    8920 || B: 0.475 | C: 0.736 | M: 0.269 | S: 0.016 | T: 1.496 || ETA: 5 days, 0:21:27 || timer: 0.301
[  2]    8930 || B: 0.467 | C: 0.726 | M: 0.267 | S: 0.016 | T: 1.476 || ETA: 5 days, 0:21:59 || timer: 0.307
[  2]    8940 || B: 0.484 | C: 0.741 | M: 0.263 | S: 0.015 | T: 1.503 || ETA: 5 days, 0:22:02 || timer: 0.306
[  2]    8950 || B: 0.485 | C: 0.732 | M: 0.266 | S: 0.016 | T: 1.500 || ETA: 5 days, 0:21:38 || timer: 0.305
[  2]    8960 || B: 0.456 | C: 0.701 | M: 0.268 | S: 0.018 | T: 1.442 || ETA: 5 days, 0:21:32 || timer: 0.306
[  2]    8970 || B: 0.446 | C: 0.717 | M: 0.264 | S: 0.018 | T: 1.444 || ETA: 5 days, 0:21:15 || timer: 0.304
[  2]    8980 || B: 0.447 | C: 0.720 | M: 0.263 | S: 0.016 | T: 1.446 || ETA: 5 days, 0:20:55 || timer: 0.308
[  2]    8990 || B: 0.451 | C: 0.738 | M: 0.264 | S: 0.016 | T: 1.469 || ETA: 5 days, 0:20:55 || timer: 0.307
Saving state, iter: 9000

Computing validation mAP (this may take a while)...


Calculating mAP...

       |  all  |  .50  |  .55  |  .60  |  .65  |  .70  |  .75  |  .80  |  .85  |  .90  |  .95  |
-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+
   box | 72.63 | 96.68 | 96.57 | 95.58 | 94.42 | 90.93 | 86.24 | 78.60 | 58.83 | 26.60 |  1.84 |
  mask | 89.29 | 97.70 | 97.69 | 97.69 | 97.62 | 97.62 | 96.62 | 96.46 | 94.11 | 85.48 | 31.96 |
-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+

[  2]    9000 || B: 0.469 | C: 0.736 | M: 0.249 | S: 0.016 | T: 1.469 || ETA: 5 days, 0:20:59 || timer: 35.939
[  2]    9010 || B: 0.477 | C: 0.766 | M: 0.252 | S: 0.016 | T: 1.511 || ETA: 5 days, 0:21:13 || timer: 0.303
[  2]    9020 || B: 0.482 | C: 0.764 | M: 0.260 | S: 0.015 | T: 1.521 || ETA: 5 days, 0:21:22 || timer: 0.304
[  2]    9030 || B: 0.490 | C: 0.765 | M: 0.264 | S: 0.015 | T: 1.534 || ETA: 5 days, 0:21:11 || timer: 0.305
[  2]    9040 || B: 0.466 | C: 0.733 | M: 0.271 | S: 0.014 | T: 1.484 || ETA: 5 days, 0:20:47 || timer: 0.306
[  2]    9050 || B: 0.472 | C: 0.721 | M: 0.276 | S: 0.014 | T: 1.484 || ETA: 5 days, 0:20:26 || timer: 0.305
[  2]    9060 || B: 0.483 | C: 0.726 | M: 0.287 | S: 0.013 | T: 1.509 || ETA: 5 days, 0:20:31 || timer: 0.303
[  2]    9070 || B: 0.496 | C: 0.711 | M: 0.287 | S: 0.013 | T: 1.507 || ETA: 5 days, 0:20:16 || timer: 0.303
[  2]    9080 || B: 0.497 | C: 0.714 | M: 0.290 | S: 0.014 | T: 1.514 || ETA: 5 days, 0:20:23 || timer: 0.304
[  2]    9090 || B: 0.504 | C: 0.733 | M: 0.293 | S: 0.013 | T: 1.543 || ETA: 5 days, 0:19:52 || timer: 0.306
[  2]    9100 || B: 0.513 | C: 0.730 | M: 0.292 | S: 0.013 | T: 1.548 || ETA: 5 days, 0:19:43 || timer: 0.303
[  2]    9110 || B: 0.492 | C: 0.650 | M: 0.282 | S: 0.013 | T: 1.436 || ETA: 5 days, 0:19:26 || timer: 0.304
[  2]    9120 || B: 0.472 | C: 0.655 | M: 0.282 | S: 0.013 | T: 1.422 || ETA: 5 days, 0:19:09 || timer: 0.303
[  2]    9130 || B: 0.463 | C: 0.657 | M: 0.277 | S: 0.013 | T: 1.409 || ETA: 5 days, 0:19:12 || timer: 0.305
[  2]    9140 || B: 0.478 | C: 0.648 | M: 0.272 | S: 0.013 | T: 1.411 || ETA: 5 days, 0:18:51 || timer: 0.303
[  2]    9150 || B: 0.474 | C: 0.643 | M: 0.260 | S: 0.013 | T: 1.390 || ETA: 5 days, 0:18:44 || timer: 0.305
[  2]    9160 || B: 0.532 | C: 0.677 | M: 0.257 | S: 0.013 | T: 1.479 || ETA: 5 days, 0:18:45 || timer: 0.304
[  2]    9170 || B: 0.553 | C: 0.707 | M: 0.251 | S: 0.013 | T: 1.523 || ETA: 5 days, 0:18:49 || timer: 0.303
[  2]    9180 || B: 0.569 | C: 0.736 | M: 0.248 | S: 0.013 | T: 1.565 || ETA: 5 days, 0:18:32 || timer: 0.304
[  2]    9190 || B: 0.569 | C: 0.720 | M: 0.256 | S: 0.013 | T: 1.559 || ETA: 5 days, 0:18:19 || timer: 0.301
[  2]    9200 || B: 0.547 | C: 0.720 | M: 0.262 | S: 0.013 | T: 1.543 || ETA: 5 days, 0:18:08 || timer: 0.306
[  2]    9210 || B: 0.553 | C: 0.766 | M: 0.272 | S: 0.014 | T: 1.605 || ETA: 5 days, 0:17:47 || timer: 0.305
[  2]    9220 || B: 0.556 | C: 0.772 | M: 0.277 | S: 0.014 | T: 1.620 || ETA: 5 days, 0:17:54 || timer: 0.304
[  2]    9230 || B: 0.558 | C: 0.742 | M: 0.284 | S: 0.015 | T: 1.598 || ETA: 5 days, 0:17:56 || timer: 0.304
[  2]    9240 || B: 0.565 | C: 0.760 | M: 0.287 | S: 0.015 | T: 1.627 || ETA: 5 days, 0:18:08 || timer: 0.304
[  2]    9250 || B: 0.570 | C: 0.797 | M: 0.292 | S: 0.016 | T: 1.675 || ETA: 5 days, 0:18:43 || timer: 0.307
[  2]    9260 || B: 0.505 | C: 0.761 | M: 0.291 | S: 0.016 | T: 1.573 || ETA: 5 days, 0:18:20 || timer: 0.307
[  2]    9270 || B: 0.467 | C: 0.726 | M: 0.297 | S: 0.017 | T: 1.506 || ETA: 5 days, 0:18:17 || timer: 0.304
[  2]    9280 || B: 0.430 | C: 0.677 | M: 0.296 | S: 0.016 | T: 1.419 || ETA: 5 days, 0:18:16 || timer: 0.306
[  2]    9290 || B: 0.434 | C: 0.696 | M: 0.292 | S: 0.016 | T: 1.438 || ETA: 5 days, 0:18:22 || timer: 0.306
[  2]    9300 || B: 0.427 | C: 0.713 | M: 0.296 | S: 0.016 | T: 1.452 || ETA: 5 days, 0:18:16 || timer: 0.304
[  2]    9310 || B: 0.439 | C: 0.741 | M: 0.291 | S: 0.015 | T: 1.486 || ETA: 5 days, 0:17:56 || timer: 0.306
[  2]    9320 || B: 0.437 | C: 0.720 | M: 0.278 | S: 0.014 | T: 1.449 || ETA: 5 days, 0:17:49 || timer: 0.304
[  2]    9330 || B: 0.426 | C: 0.728 | M: 0.271 | S: 0.014 | T: 1.439 || ETA: 5 days, 0:17:34 || timer: 0.303
[  2]    9340 || B: 0.404 | C: 0.723 | M: 0.266 | S: 0.013 | T: 1.407 || ETA: 5 days, 0:17:25 || timer: 0.313
[  2]    9350 || B: 0.398 | C: 0.689 | M: 0.267 | S: 0.012 | T: 1.366 || ETA: 5 days, 0:17:00 || timer: 0.306
[  2]    9360 || B: 0.399 | C: 0.713 | M: 0.259 | S: 0.012 | T: 1.382 || ETA: 5 days, 0:16:11 || timer: 0.303
[  2]    9370 || B: 0.399 | C: 0.707 | M: 0.259 | S: 0.012 | T: 1.376 || ETA: 5 days, 0:15:55 || timer: 0.304
[  2]    9380 || B: 0.421 | C: 0.736 | M: 0.278 | S: 0.014 | T: 1.450 || ETA: 5 days, 0:15:52 || timer: 0.306
[  2]    9390 || B: 0.426 | C: 0.765 | M: 0.275 | S: 0.019 | T: 1.485 || ETA: 5 days, 0:15:41 || timer: 0.304
[  2]    9400 || B: 0.456 | C: 0.778 | M: 0.305 | S: 0.022 | T: 1.561 || ETA: 5 days, 0:15:58 || timer: 0.302
[  2]    9410 || B: 0.455 | C: 0.751 | M: 0.306 | S: 0.023 | T: 1.536 || ETA: 5 days, 0:16:01 || timer: 0.307
[  2]    9420 || B: 0.459 | C: 0.752 | M: 0.314 | S: 0.024 | T: 1.550 || ETA: 5 days, 0:15:59 || timer: 0.307
[  2]    9430 || B: 0.468 | C: 0.758 | M: 0.316 | S: 0.025 | T: 1.568 || ETA: 5 days, 0:16:07 || timer: 0.304
[  2]    9440 || B: 0.493 | C: 0.758 | M: 0.319 | S: 0.025 | T: 1.595 || ETA: 5 days, 0:15:52 || timer: 0.305
[  2]    9450 || B: 0.500 | C: 0.759 | M: 0.316 | S: 0.026 | T: 1.602 || ETA: 5 days, 0:15:51 || timer: 0.303
[  2]    9460 || B: 0.499 | C: 0.749 | M: 0.335 | S: 0.027 | T: 1.610 || ETA: 5 days, 0:15:45 || timer: 0.303
[  2]    9470 || B: 0.515 | C: 0.803 | M: 0.343 | S: 0.028 | T: 1.689 || ETA: 5 days, 0:15:51 || timer: 0.307
[  2]    9480 || B: 0.510 | C: 0.800 | M: 0.362 | S: 0.026 | T: 1.699 || ETA: 5 days, 0:15:48 || timer: 0.309
[  2]    9490 || B: 0.497 | C: 0.752 | M: 0.380 | S: 0.022 | T: 1.650 || ETA: 5 days, 0:15:44 || timer: 0.305
[  2]    9500 || B: 0.477 | C: 0.720 | M: 0.351 | S: 0.020 | T: 1.568 || ETA: 5 days, 0:15:22 || timer: 0.303
[  2]    9510 || B: 0.470 | C: 0.738 | M: 0.362 | S: 0.021 | T: 1.591 || ETA: 5 days, 0:15:19 || timer: 0.306
[  2]    9520 || B: 0.483 | C: 0.760 | M: 0.356 | S: 0.021 | T: 1.620 || ETA: 5 days, 0:15:23 || timer: 0.301
[  2]    9530 || B: 0.503 | C: 0.776 | M: 0.352 | S: 0.021 | T: 1.652 || ETA: 5 days, 0:15:13 || timer: 0.304
[  2]    9540 || B: 0.500 | C: 0.800 | M: 0.361 | S: 0.021 | T: 1.682 || ETA: 5 days, 0:15:03 || timer: 0.307
[  2]    9550 || B: 0.516 | C: 0.827 | M: 0.374 | S: 0.020 | T: 1.738 || ETA: 5 days, 0:14:54 || timer: 0.303
[  2]    9560 || B: 0.511 | C: 0.813 | M: 0.367 | S: 0.020 | T: 1.711 || ETA: 5 days, 0:14:26 || timer: 0.302
[  2]    9570 || B: 0.534 | C: 0.785 | M: 0.359 | S: 0.019 | T: 1.697 || ETA: 5 days, 0:14:35 || timer: 0.306
[  2]    9580 || B: 0.526 | C: 0.777 | M: 0.329 | S: 0.018 | T: 1.650 || ETA: 5 days, 0:14:34 || timer: 0.304
[  2]    9590 || B: 0.539 | C: 0.768 | M: 0.311 | S: 0.017 | T: 1.635 || ETA: 5 days, 0:14:24 || timer: 0.304
[  2]    9600 || B: 0.544 | C: 0.776 | M: 0.312 | S: 0.018 | T: 1.650 || ETA: 5 days, 0:14:24 || timer: 0.306
[  2]    9610 || B: 0.530 | C: 0.712 | M: 0.305 | S: 0.016 | T: 1.563 || ETA: 5 days, 0:13:52 || timer: 0.304
[  2]    9620 || B: 0.506 | C: 0.705 | M: 0.303 | S: 0.016 | T: 1.530 || ETA: 5 days, 0:13:18 || timer: 0.302
[  2]    9630 || B: 0.478 | C: 0.688 | M: 0.301 | S: 0.015 | T: 1.483 || ETA: 5 days, 0:12:46 || timer: 0.304
[  2]    9640 || B: 0.463 | C: 0.679 | M: 0.290 | S: 0.015 | T: 1.447 || ETA: 5 days, 0:12:24 || timer: 0.302
[  2]    9650 || B: 0.441 | C: 0.649 | M: 0.278 | S: 0.015 | T: 1.383 || ETA: 5 days, 0:11:57 || timer: 0.304
[  2]    9660 || B: 0.454 | C: 0.685 | M: 0.275 | S: 0.015 | T: 1.429 || ETA: 5 days, 0:11:41 || timer: 0.303
[  2]    9670 || B: 0.420 | C: 0.658 | M: 0.273 | S: 0.015 | T: 1.367 || ETA: 5 days, 0:11:32 || timer: 0.304
[  2]    9680 || B: 0.426 | C: 0.665 | M: 0.263 | S: 0.015 | T: 1.369 || ETA: 5 days, 0:12:00 || timer: 0.306
[  2]    9690 || B: 0.418 | C: 0.688 | M: 0.266 | S: 0.015 | T: 1.387 || ETA: 5 days, 0:12:21 || timer: 0.306
[  2]    9700 || B: 0.411 | C: 0.675 | M: 0.257 | S: 0.014 | T: 1.357 || ETA: 5 days, 0:12:37 || timer: 0.305
[  2]    9710 || B: 0.407 | C: 0.698 | M: 0.257 | S: 0.015 | T: 1.377 || ETA: 5 days, 0:12:39 || timer: 0.308
[  2]    9720 || B: 0.418 | C: 0.688 | M: 0.255 | S: 0.014 | T: 1.375 || ETA: 5 days, 0:12:58 || timer: 0.313
[  2]    9730 || B: 0.423 | C: 0.693 | M: 0.260 | S: 0.014 | T: 1.390 || ETA: 5 days, 0:12:56 || timer: 0.306
[  2]    9740 || B: 0.435 | C: 0.710 | M: 0.267 | S: 0.014 | T: 1.426 || ETA: 5 days, 0:12:43 || timer: 0.304
[  2]    9750 || B: 0.430 | C: 0.716 | M: 0.264 | S: 0.014 | T: 1.424 || ETA: 5 days, 0:13:00 || timer: 0.310
[  2]    9760 || B: 0.413 | C: 0.688 | M: 0.254 | S: 0.014 | T: 1.369 || ETA: 5 days, 0:13:13 || timer: 0.306
[  2]    9770 || B: 0.411 | C: 0.716 | M: 0.257 | S: 0.014 | T: 1.398 || ETA: 5 days, 0:13:00 || timer: 0.306
[  2]    9780 || B: 0.421 | C: 0.729 | M: 0.263 | S: 0.014 | T: 1.426 || ETA: 5 days, 0:13:21 || timer: 0.308
[  2]    9790 || B: 0.433 | C: 0.718 | M: 0.255 | S: 0.013 | T: 1.420 || ETA: 5 days, 0:13:04 || timer: 0.304
[  2]    9800 || B: 0.434 | C: 0.718 | M: 0.252 | S: 0.013 | T: 1.417 || ETA: 5 days, 0:13:01 || timer: 0.303
[  2]    9810 || B: 0.492 | C: 0.731 | M: 0.247 | S: 0.013 | T: 1.483 || ETA: 5 days, 0:13:07 || timer: 0.307
[  2]    9820 || B: 0.486 | C: 0.729 | M: 0.252 | S: 0.012 | T: 1.480 || ETA: 5 days, 0:13:00 || timer: 0.303
[  2]    9830 || B: 0.480 | C: 0.729 | M: 0.247 | S: 0.013 | T: 1.468 || ETA: 5 days, 0:13:01 || timer: 0.304
[  2]    9840 || B: 0.478 | C: 0.721 | M: 0.241 | S: 0.013 | T: 1.454 || ETA: 5 days, 0:13:09 || timer: 0.304
[  2]    9850 || B: 0.481 | C: 0.703 | M: 0.252 | S: 0.013 | T: 1.449 || ETA: 5 days, 0:13:40 || timer: 0.308
[  2]    9860 || B: 0.483 | C: 0.681 | M: 0.258 | S: 0.013 | T: 1.434 || ETA: 5 days, 0:13:57 || timer: 0.308
[  2]    9870 || B: 0.497 | C: 0.673 | M: 0.266 | S: 0.013 | T: 1.450 || ETA: 5 days, 0:13:50 || timer: 0.305
[  2]    9880 || B: 0.481 | C: 0.671 | M: 0.264 | S: 0.013 | T: 1.428 || ETA: 5 days, 0:13:37 || timer: 0.302
[  2]    9890 || B: 0.463 | C: 0.676 | M: 0.263 | S: 0.013 | T: 1.414 || ETA: 5 days, 0:14:02 || timer: 0.306
[  2]    9900 || B: 0.489 | C: 0.716 | M: 0.271 | S: 0.013 | T: 1.488 || ETA: 5 days, 0:14:14 || timer: 0.309
[  2]    9910 || B: 0.449 | C: 0.700 | M: 0.269 | S: 0.013 | T: 1.431 || ETA: 5 days, 0:14:37 || timer: 0.310
[  2]    9920 || B: 0.446 | C: 0.681 | M: 0.274 | S: 0.013 | T: 1.413 || ETA: 5 days, 0:14:50 || timer: 0.302
[  2]    9930 || B: 0.455 | C: 0.699 | M: 0.276 | S: 0.013 | T: 1.443 || ETA: 5 days, 0:14:52 || timer: 0.307
[  2]    9940 || B: 0.471 | C: 0.706 | M: 0.275 | S: 0.013 | T: 1.465 || ETA: 5 days, 0:15:26 || timer: 0.306
[  2]    9950 || B: 0.480 | C: 0.732 | M: 0.271 | S: 0.012 | T: 1.496 || ETA: 5 days, 0:15:33 || timer: 0.306
[  2]    9960 || B: 0.484 | C: 0.756 | M: 0.275 | S: 0.012 | T: 1.526 || ETA: 5 days, 0:15:43 || timer: 0.307
[  2]    9970 || B: 0.461 | C: 0.736 | M: 0.264 | S: 0.012 | T: 1.473 || ETA: 5 days, 0:15:44 || timer: 0.304
[  2]    9980 || B: 0.472 | C: 0.707 | M: 0.267 | S: 0.012 | T: 1.459 || ETA: 5 days, 0:16:08 || timer: 0.309
[  2]    9990 || B: 0.476 | C: 0.718 | M: 0.266 | S: 0.013 | T: 1.472 || ETA: 5 days, 0:16:19 || timer: 0.310
Saving state, iter: 10000

Computing validation mAP (this may take a while)...


Calculating mAP...

       |  all  |  .50  |  .55  |  .60  |  .65  |  .70  |  .75  |  .80  |  .85  |  .90  |  .95  |
-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+
   box | 74.39 | 96.77 | 96.69 | 95.69 | 95.52 | 93.34 | 89.53 | 80.06 | 62.75 | 31.18 |  2.39 |
  mask | 88.80 | 97.81 | 97.78 | 97.77 | 97.76 | 97.75 | 96.76 | 96.67 | 94.31 | 87.81 | 23.55 |
-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+

[  2]   10000 || B: 0.437 | C: 0.663 | M: 0.263 | S: 0.013 | T: 1.377 || ETA: 5 days, 0:14:34 || timer: 35.854
[  2]   10010 || B: 0.441 | C: 0.676 | M: 0.264 | S: 0.013 | T: 1.395 || ETA: 5 days, 0:14:45 || timer: 0.306
[  2]   10020 || B: 0.447 | C: 0.686 | M: 0.255 | S: 0.013 | T: 1.401 || ETA: 5 days, 0:14:33 || timer: 0.307
[  2]   10030 || B: 0.430 | C: 0.649 | M: 0.254 | S: 0.013 | T: 1.346 || ETA: 5 days, 0:14:32 || timer: 0.308
[  2]   10040 || B: 0.411 | C: 0.619 | M: 0.251 | S: 0.013 | T: 1.295 || ETA: 5 days, 0:14:29 || timer: 0.305
[  2]   10050 || B: 0.393 | C: 0.607 | M: 0.249 | S: 0.013 | T: 1.262 || ETA: 5 days, 0:14:43 || timer: 0.307
[  2]   10060 || B: 0.411 | C: 0.592 | M: 0.250 | S: 0.014 | T: 1.266 || ETA: 5 days, 0:14:51 || timer: 0.308
[  2]   10070 || B: 0.414 | C: 0.594 | M: 0.249 | S: 0.014 | T: 1.271 || ETA: 5 days, 0:14:54 || timer: 0.305
[  2]   10080 || B: 0.397 | C: 0.582 | M: 0.246 | S: 0.014 | T: 1.238 || ETA: 5 days, 0:14:51 || timer: 0.303
[  2]   10090 || B: 0.400 | C: 0.599 | M: 0.252 | S: 0.014 | T: 1.265 || ETA: 5 days, 0:14:54 || timer: 0.308
[  2]   10100 || B: 0.453 | C: 0.644 | M: 0.251 | S: 0.013 | T: 1.361 || ETA: 5 days, 0:14:50 || timer: 0.305
[  2]   10110 || B: 0.435 | C: 0.617 | M: 0.257 | S: 0.015 | T: 1.323 || ETA: 5 days, 0:14:55 || timer: 0.308
[  2]   10120 || B: 0.440 | C: 0.617 | M: 0.261 | S: 0.015 | T: 1.333 || ETA: 5 days, 0:15:02 || timer: 0.304
[  2]   10130 || B: 0.470 | C: 0.651 | M: 0.279 | S: 0.015 | T: 1.415 || ETA: 5 days, 0:15:07 || timer: 0.305
[  2]   10140 || B: 0.461 | C: 0.661 | M: 0.283 | S: 0.015 | T: 1.420 || ETA: 5 days, 0:15:18 || timer: 0.304
[  2]   10150 || B: 0.480 | C: 0.665 | M: 0.287 | S: 0.015 | T: 1.448 || ETA: 5 days, 0:15:30 || timer: 0.303
[  2]   10160 || B: 0.471 | C: 0.695 | M: 0.287 | S: 0.014 | T: 1.467 || ETA: 5 days, 0:15:25 || timer: 0.306
[  2]   10170 || B: 0.465 | C: 0.668 | M: 0.285 | S: 0.014 | T: 1.432 || ETA: 5 days, 0:15:20 || timer: 0.304
[  2]   10180 || B: 0.468 | C: 0.680 | M: 0.292 | S: 0.015 | T: 1.454 || ETA: 5 days, 0:15:41 || timer: 0.306
[  2]   10190 || B: 0.454 | C: 0.638 | M: 0.292 | S: 0.015 | T: 1.399 || ETA: 5 days, 0:15:27 || timer: 0.304
[  2]   10200 || B: 0.420 | C: 0.657 | M: 0.291 | S: 0.014 | T: 1.383 || ETA: 5 days, 0:15:23 || timer: 0.307
[  2]   10210 || B: 0.446 | C: 0.700 | M: 0.281 | S: 0.013 | T: 1.440 || ETA: 5 days, 0:15:33 || timer: 0.302
[  2]   10220 || B: 0.431 | C: 0.706 | M: 0.279 | S: 0.012 | T: 1.429 || ETA: 5 days, 0:15:31 || timer: 0.307
[  2]   10230 || B: 0.401 | C: 0.675 | M: 0.265 | S: 0.012 | T: 1.353 || ETA: 5 days, 0:15:12 || timer: 0.305
[  2]   10240 || B: 0.407 | C: 0.651 | M: 0.265 | S: 0.012 | T: 1.335 || ETA: 5 days, 0:14:50 || timer: 0.305
[  2]   10250 || B: 0.407 | C: 0.673 | M: 0.262 | S: 0.013 | T: 1.354 || ETA: 5 days, 0:14:10 || timer: 0.305
[  2]   10260 || B: 0.400 | C: 0.650 | M: 0.265 | S: 0.012 | T: 1.327 || ETA: 5 days, 0:14:08 || timer: 0.305
[  2]   10270 || B: 0.413 | C: 0.678 | M: 0.273 | S: 0.013 | T: 1.377 || ETA: 5 days, 0:14:01 || timer: 0.305
[  2]   10280 || B: 0.419 | C: 0.682 | M: 0.272 | S: 0.013 | T: 1.386 || ETA: 5 days, 0:14:03 || timer: 0.308
[  2]   10290 || B: 0.423 | C: 0.676 | M: 0.273 | S: 0.013 | T: 1.385 || ETA: 5 days, 0:13:58 || timer: 0.307
[  2]   10300 || B: 0.453 | C: 0.656 | M: 0.275 | S: 0.013 | T: 1.397 || ETA: 5 days, 0:13:42 || timer: 0.306
[  2]   10310 || B: 0.452 | C: 0.650 | M: 0.282 | S: 0.013 | T: 1.397 || ETA: 5 days, 0:13:32 || timer: 0.303
[  2]   10320 || B: 0.460 | C: 0.642 | M: 0.282 | S: 0.013 | T: 1.397 || ETA: 5 days, 0:13:29 || timer: 0.308
[  2]   10330 || B: 0.460 | C: 0.658 | M: 0.287 | S: 0.014 | T: 1.420 || ETA: 5 days, 0:13:44 || timer: 0.307
[  2]   10340 || B: 0.477 | C: 0.705 | M: 0.296 | S: 0.014 | T: 1.491 || ETA: 5 days, 0:13:35 || timer: 0.307
[  2]   10350 || B: 0.469 | C: 0.684 | M: 0.297 | S: 0.014 | T: 1.464 || ETA: 5 days, 0:13:28 || timer: 0.304
[  2]   10360 || B: 0.469 | C: 0.701 | M: 0.291 | S: 0.014 | T: 1.475 || ETA: 5 days, 0:13:26 || timer: 0.307
[  2]   10370 || B: 0.467 | C: 0.684 | M: 0.280 | S: 0.014 | T: 1.446 || ETA: 5 days, 0:13:23 || timer: 0.307
[  2]   10380 || B: 0.501 | C: 0.713 | M: 0.272 | S: 0.014 | T: 1.499 || ETA: 5 days, 0:13:21 || timer: 0.306
[  2]   10390 || B: 0.499 | C: 0.715 | M: 0.266 | S: 0.013 | T: 1.494 || ETA: 5 days, 0:13:13 || timer: 0.304
[  2]   10400 || B: 0.493 | C: 0.738 | M: 0.263 | S: 0.013 | T: 1.506 || ETA: 5 days, 0:13:15 || timer: 0.305
[  2]   10410 || B: 0.478 | C: 0.708 | M: 0.259 | S: 0.013 | T: 1.458 || ETA: 5 days, 0:13:09 || timer: 0.304
[  2]   10420 || B: 0.490 | C: 0.724 | M: 0.262 | S: 0.013 | T: 1.489 || ETA: 5 days, 0:12:46 || timer: 0.307
[  2]   10430 || B: 0.498 | C: 0.717 | M: 0.251 | S: 0.011 | T: 1.478 || ETA: 5 days, 0:12:34 || timer: 0.307
/home/josmar/proyectos/yolact/utils/augmentations.py:309: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray
  mode = random.choice(self.sample_options)
/home/josmar/proyectos/yolact/utils/augmentations.py:309: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray
  mode = random.choice(self.sample_options)
/home/josmar/proyectos/yolact/utils/augmentations.py:309: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray
  mode = random.choice(self.sample_options)
